Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race_name,year,LapTimeSec,CompoundNum,TireLifeSq,LapNum,DriverFastLap,DeltaFromFastest,DeltaNormalized
0 days 01:26:31.440000,NOR,4,0 days 00:01:36.565000,16.0,2.0,,,0 days 00:00:30.716000,0 days 00:00:42.031000,0 days 00:00:23.818000,0 days 01:25:25.614000,0 days 01:26:07.645000,0 days 01:26:31.463000,233.0,249.0,280.0,298.0,True,HARD,3.0,True,McLaren,0 days 01:24:54.875000,,1,6.0,,,False,True,Bahrain,2024,96.565,2,9.0,16.0,94.476,2.0889999999999986,-0.7810000000000059
0 days 01:28:08.216000,NOR,4,0 days 00:01:36.776000,17.0,2.0,,,0 days 00:00:31.049000,0 days 00:00:41.973000,0 days 00:00:23.754000,0 days 01:27:02.512000,0 days 01:27:44.485000,0 days 01:28:08.239000,233.0,248.0,278.0,296.0,False,HARD,4.0,True,McLaren,0 days 01:26:31.440000,,1,6.0,,,False,True,Bahrain,2024,96.776,2,16.0,17.0,94.476,2.299999999999997,-0.6159999999999997
0 days 01:29:44.724000,NOR,4,0 days 00:01:36.508000,18.0,2.0,,,0 days 00:00:30.803000,0 days 00:00:41.777000,0 days 00:00:23.928000,0 days 01:28:39.042000,0 days 01:29:20.819000,0 days 01:29:44.747000,232.0,251.0,277.0,296.0,True,HARD,5.0,True,McLaren,0 days 01:28:08.216000,,1,6.0,,,False,True,Bahrain,2024,96.508,2,25.0,18.0,94.476,2.0319999999999965,-1.0440000000000111
0 days 01:31:21.140000,NOR,4,0 days 00:01:36.416000,19.0,2.0,,,0 days 00:00:30.870000,0 days 00:00:41.774000,0 days 00:00:23.772000,0 days 01:30:15.617000,0 days 01:30:57.391000,0 days 01:31:21.163000,235.0,254.0,278.0,295.0,True,HARD,6.0,True,McLaren,0 days 01:29:44.724000,,1,6.0,,,False,True,Bahrain,2024,96.416,2,36.0,19.0,94.476,1.9399999999999977,-1.0589999999999975
0 days 01:32:57.641000,NOR,4,0 days 00:01:36.501000,20.0,2.0,,,0 days 00:00:30.817000,0 days 00:00:41.871000,0 days 00:00:23.813000,0 days 01:31:51.980000,0 days 01:32:33.851000,0 days 01:32:57.664000,233.0,250.0,278.0,295.0,False,HARD,7.0,True,McLaren,0 days 01:31:21.140000,,1,6.0,,,False,True,Bahrain,2024,96.501,2,49.0,20.0,94.476,2.0250000000000057,-1.1999999999999886
0 days 01:34:34.261000,NOR,4,0 days 00:01:36.620000,21.0,2.0,,,0 days 00:00:30.889000,0 days 00:00:41.825000,0 days 00:00:23.906000,0 days 01:33:28.553000,0 days 01:34:10.378000,0 days 01:34:34.284000,235.0,253.0,278.0,296.0,False,HARD,8.0,True,McLaren,0 days 01:32:57.641000,,1,6.0,,,False,True,Bahrain,2024,96.62,2,64.0,21.0,94.476,2.1440000000000055,-0.7719999999999914
0 days 01:36:10.929000,NOR,4,0 days 00:01:36.668000,22.0,2.0,,,0 days 00:00:30.839000,0 days 00:00:41.822000,0 days 00:00:24.007000,0 days 01:35:05.123000,0 days 01:35:46.945000,0 days 01:36:10.952000,236.0,257.0,278.0,296.0,False,HARD,9.0,True,McLaren,0 days 01:34:34.261000,,1,6.0,,,False,True,Bahrain,2024,96.668,2,81.0,22.0,94.476,2.1920000000000073,-0.7569999999999908
0 days 01:37:47.625000,NOR,4,0 days 00:01:36.696000,23.0,2.0,,,0 days 00:00:30.920000,0 days 00:00:41.877000,0 days 00:00:23.899000,0 days 01:36:41.872000,0 days 01:37:23.749000,0 days 01:37:47.648000,235.0,256.0,278.0,296.0,False,HARD,10.0,True,McLaren,0 days 01:36:10.929000,,1,6.0,,,False,True,Bahrain,2024,96.696,2,100.0,23.0,94.476,2.219999999999999,-0.7469999999999999
0 days 01:39:24.448000,NOR,4,0 days 00:01:36.823000,24.0,2.0,,,0 days 00:00:30.890000,0 days 00:00:42.047000,0 days 00:00:23.886000,0 days 01:38:18.538000,0 days 01:39:00.585000,0 days 01:39:24.471000,236.0,254.0,278.0,296.0,False,HARD,11.0,True,McLaren,0 days 01:37:47.625000,,1,6.0,,,False,True,Bahrain,2024,96.823,2,121.0,24.0,94.476,2.346999999999994,-0.5170000000000101
0 days 01:41:01.178000,NOR,4,0 days 00:01:36.730000,25.0,2.0,,,0 days 00:00:30.923000,0 days 00:00:41.924000,0 days 00:00:23.883000,0 days 01:39:55.394000,0 days 01:40:37.318000,0 days 01:41:01.201000,235.0,257.0,279.0,302.0,False,HARD,12.0,True,McLaren,0 days 01:39:24.448000,,1,6.0,,,False,True,Bahrain,2024,96.73,2,144.0,25.0,94.476,2.254000000000005,-0.7849999999999966
0 days 01:42:37.744000,NOR,4,0 days 00:01:36.566000,26.0,2.0,,,0 days 00:00:30.845000,0 days 00:00:41.878000,0 days 00:00:23.843000,0 days 01:41:32.046000,0 days 01:42:13.924000,0 days 01:42:37.767000,235.0,259.0,279.0,301.0,False,HARD,13.0,True,McLaren,0 days 01:41:01.178000,,1,6.0,,,False,True,Bahrain,2024,96.566,2,169.0,26.0,94.476,2.0900000000000034,-1.1825000000000045
0 days 01:44:14.470000,NOR,4,0 days 00:01:36.726000,27.0,2.0,,,0 days 00:00:30.873000,0 days 00:00:41.939000,0 days 00:00:23.914000,0 days 01:43:08.640000,0 days 01:43:50.579000,0 days 01:44:14.493000,235.0,259.0,279.0,301.0,False,HARD,14.0,True,McLaren,0 days 01:42:37.744000,,1,6.0,,,False,True,Bahrain,2024,96.726,2,196.0,27.0,94.476,2.25,-0.4749999999999943
0 days 01:45:51.488000,NOR,4,0 days 00:01:37.018000,28.0,2.0,,,0 days 00:00:30.980000,0 days 00:00:41.984000,0 days 00:00:24.054000,0 days 01:44:45.473000,0 days 01:45:27.457000,0 days 01:45:51.511000,235.0,260.0,279.0,300.0,False,HARD,15.0,True,McLaren,0 days 01:44:14.470000,,1,6.0,,,False,True,Bahrain,2024,97.018,2,225.0,28.0,94.476,2.5420000000000016,-0.2360000000000042
0 days 01:47:28.529000,NOR,4,0 days 00:01:37.041000,29.0,2.0,,,0 days 00:00:30.879000,0 days 00:00:42.160000,0 days 00:00:24.002000,0 days 01:46:22.390000,0 days 01:47:04.550000,0 days 01:47:28.552000,234.0,260.0,279.0,300.0,False,HARD,16.0,True,McLaren,0 days 01:45:51.488000,,1,6.0,,,False,True,Bahrain,2024,97.041,2,256.0,29.0,94.476,2.5649999999999977,-0.04400000000001114
0 days 01:49:05.515000,NOR,4,0 days 00:01:36.986000,30.0,2.0,,,0 days 00:00:30.946000,0 days 00:00:42.076000,0 days 00:00:23.964000,0 days 01:47:59.498000,0 days 01:48:41.574000,0 days 01:49:05.538000,234.0,258.0,279.0,301.0,False,HARD,17.0,True,McLaren,0 days 01:47:28.529000,,1,6.0,,,False,True,Bahrain,2024,96.986,2,289.0,30.0,94.476,2.510000000000005,-0.08599999999999852
0 days 01:50:42.598000,NOR,4,0 days 00:01:37.083000,31.0,2.0,,,0 days 00:00:30.944000,0 days 00:00:42.127000,0 days 00:00:24.012000,0 days 01:49:36.482000,0 days 01:50:18.609000,0 days 01:50:42.621000,235.0,257.0,279.0,302.0,False,HARD,18.0,True,McLaren,0 days 01:49:05.515000,,1,6.0,,,False,True,Bahrain,2024,97.083,2,324.0,31.0,94.476,2.6069999999999993,0.11700000000000443
0 days 01:52:19.769000,NOR,4,0 days 00:01:37.171000,32.0,2.0,,,0 days 00:00:30.994000,0 days 00:00:42.140000,0 days 00:00:24.037000,0 days 01:51:13.615000,0 days 01:51:55.755000,0 days 01:52:19.792000,235.0,260.0,279.0,300.0,False,HARD,19.0,True,McLaren,0 days 01:50:42.598000,,1,5.0,,,False,True,Bahrain,2024,97.171,2,361.0,32.0,94.476,2.6950000000000074,0.2360000000000042
0 days 01:57:30.769000,NOR,4,0 days 00:01:34.476000,35.0,3.0,,,0 days 00:00:30.320000,0 days 00:00:40.838000,0 days 00:00:23.318000,0 days 01:56:26.636000,0 days 01:57:07.474000,0 days 01:57:30.792000,238.0,267.0,287.0,301.0,True,HARD,2.0,True,McLaren,0 days 01:55:56.293000,,1,7.0,,,False,True,Bahrain,2024,94.476,2,4.0,35.0,94.476,0.0,-1.8780000000000001
0 days 01:59:06.459000,NOR,4,0 days 00:01:35.690000,36.0,3.0,,,0 days 00:00:30.162000,0 days 00:00:42.072000,0 days 00:00:23.456000,0 days 01:58:00.954000,0 days 01:58:43.026000,0 days 01:59:06.482000,234.0,254.0,281.0,316.0,False,HARD,3.0,True,McLaren,0 days 01:57:30.769000,,1,6.0,,,False,True,Bahrain,2024,95.69,2,9.0,36.0,94.476,1.2139999999999986,-0.6375000000000028
0 days 02:00:41.526000,NOR,4,0 days 00:01:35.067000,37.0,3.0,,,0 days 00:00:30.355000,0 days 00:00:41.339000,0 days 00:00:23.373000,0 days 01:59:36.837000,0 days 02:00:18.176000,0 days 02:00:41.549000,237.0,250.0,280.0,304.0,False,HARD,4.0,True,McLaren,0 days 01:59:06.459000,,1,6.0,,,False,True,Bahrain,2024,95.067,2,16.0,37.0,94.476,0.590999999999994,-0.7660000000000053
0 days 02:02:16.675000,NOR,4,0 days 00:01:35.149000,38.0,3.0,,,0 days 00:00:30.480000,0 days 00:00:41.161000,0 days 00:00:23.508000,0 days 02:01:12.029000,0 days 02:01:53.190000,0 days 02:02:16.698000,237.0,263.0,280.0,302.0,False,HARD,5.0,True,McLaren,0 days 02:00:41.526000,,1,6.0,,,False,True,Bahrain,2024,95.149,2,25.0,38.0,94.476,0.6730000000000018,-0.980000000000004
0 days 02:03:51.555000,NOR,4,0 days 00:01:34.880000,39.0,3.0,,,0 days 00:00:30.350000,0 days 00:00:41.047000,0 days 00:00:23.483000,0 days 02:02:47.048000,0 days 02:03:28.095000,0 days 02:03:51.578000,236.0,256.0,280.0,301.0,False,HARD,6.0,True,McLaren,0 days 02:02:16.675000,,1,6.0,,,False,True,Bahrain,2024,94.88,2,36.0,39.0,94.476,0.40399999999999636,-0.9860000000000042
0 days 02:05:26.831000,NOR,4,0 days 00:01:35.276000,40.0,3.0,,,0 days 00:00:30.366000,0 days 00:00:41.222000,0 days 00:00:23.688000,0 days 02:04:21.944000,0 days 02:05:03.166000,0 days 02:05:26.854000,237.0,258.0,277.0,303.0,False,HARD,7.0,True,McLaren,0 days 02:03:51.555000,,1,6.0,,,False,True,Bahrain,2024,95.276,2,49.0,40.0,94.476,0.7999999999999972,-0.7950000000000017
0 days 02:07:01.900000,NOR,4,0 days 00:01:35.069000,41.0,3.0,,,0 days 00:00:30.318000,0 days 00:00:41.261000,0 days 00:00:23.490000,0 days 02:05:57.172000,0 days 02:06:38.433000,0 days 02:07:01.923000,236.0,261.0,281.0,303.0,False,HARD,8.0,True,McLaren,0 days 02:05:26.831000,,1,6.0,,,False,True,Bahrain,2024,95.069,2,64.0,41.0,94.476,0.5930000000000035,-0.5750000000000028
0 days 02:08:37.065000,NOR,4,0 days 00:01:35.165000,42.0,3.0,,,0 days 00:00:30.402000,0 days 00:00:41.212000,0 days 00:00:23.551000,0 days 02:07:32.325000,0 days 02:08:13.537000,0 days 02:08:37.088000,237.0,259.0,281.0,302.0,False,HARD,9.0,True,McLaren,0 days 02:07:01.900000,,1,6.0,,,False,True,Bahrain,2024,95.165,2,81.0,42.0,94.476,0.6890000000000072,-0.17449999999998056
0 days 02:10:12.360000,NOR,4,0 days 00:01:35.295000,43.0,3.0,,,0 days 00:00:30.462000,0 days 00:00:41.196000,0 days 00:00:23.637000,0 days 02:09:07.550000,0 days 02:09:48.746000,0 days 02:10:12.383000,236.0,260.0,280.0,303.0,False,HARD,10.0,True,McLaren,0 days 02:08:37.065000,,1,6.0,,,False,True,Bahrain,2024,95.295,2,100.0,43.0,94.476,0.8190000000000026,0.0
0 days 02:11:47.706000,NOR,4,0 days 00:01:35.346000,44.0,3.0,,,0 days 00:00:30.488000,0 days 00:00:41.267000,0 days 00:00:23.591000,0 days 02:10:42.871000,0 days 02:11:24.138000,0 days 02:11:47.729000,236.0,257.0,280.0,304.0,False,HARD,11.0,True,McLaren,0 days 02:10:12.360000,,1,6.0,,,False,True,Bahrain,2024,95.346,2,121.0,44.0,94.476,0.8700000000000045,0.0
0 days 02:13:23.044000,NOR,4,0 days 00:01:35.338000,45.0,3.0,,,0 days 00:00:30.468000,0 days 00:00:41.240000,0 days 00:00:23.630000,0 days 02:12:18.197000,0 days 02:12:59.437000,0 days 02:13:23.067000,236.0,261.0,280.0,302.0,False,HARD,12.0,True,McLaren,0 days 02:11:47.706000,,1,6.0,,,False,True,Bahrain,2024,95.338,2,144.0,45.0,94.476,0.8619999999999948,0.01849999999998886
0 days 02:14:58.415000,NOR,4,0 days 00:01:35.371000,46.0,3.0,,,0 days 00:00:30.485000,0 days 00:00:41.244000,0 days 00:00:23.642000,0 days 02:13:53.552000,0 days 02:14:34.796000,0 days 02:14:58.438000,236.0,264.0,281.0,302.0,False,HARD,13.0,True,McLaren,0 days 02:13:23.044000,,1,6.0,,,False,True,Bahrain,2024,95.371,2,169.0,46.0,94.476,0.894999999999996,-0.06799999999999784
0 days 02:16:33.900000,NOR,4,0 days 00:01:35.485000,47.0,3.0,,,0 days 00:00:30.546000,0 days 00:00:41.341000,0 days 00:00:23.598000,0 days 02:15:28.984000,0 days 02:16:10.325000,0 days 02:16:33.923000,236.0,261.0,281.0,299.0,False,HARD,14.0,True,McLaren,0 days 02:14:58.415000,,1,6.0,,,False,True,Bahrain,2024,95.485,2,196.0,47.0,94.476,1.0090000000000003,-0.1600000000000108
0 days 02:18:09.617000,NOR,4,0 days 00:01:35.717000,48.0,3.0,,,0 days 00:00:30.638000,0 days 00:00:41.369000,0 days 00:00:23.710000,0 days 02:17:04.561000,0 days 02:17:45.930000,0 days 02:18:09.640000,236.0,262.0,280.0,303.0,False,HARD,15.0,True,McLaren,0 days 02:16:33.900000,,1,6.0,,,False,True,Bahrain,2024,95.717,2,225.0,48.0,94.476,1.2409999999999997,-0.17100000000000648
0 days 02:19:45.291000,NOR,4,0 days 00:01:35.674000,49.0,3.0,,,0 days 00:00:30.640000,0 days 00:00:41.340000,0 days 00:00:23.694000,0 days 02:18:40.280000,0 days 02:19:21.620000,0 days 02:19:45.314000,236.0,263.0,282.0,302.0,False,HARD,16.0,True,McLaren,0 days 02:18:09.617000,,1,6.0,,,False,True,Bahrain,2024,95.674,2,256.0,49.0,94.476,1.1980000000000075,-0.12000000000000455
0 days 02:21:20.948000,NOR,4,0 days 00:01:35.657000,50.0,3.0,,,0 days 00:00:30.563000,0 days 00:00:41.375000,0 days 00:00:23.719000,0 days 02:20:15.877000,0 days 02:20:57.252000,0 days 02:21:20.971000,236.0,264.0,281.0,303.0,False,HARD,17.0,True,McLaren,0 days 02:19:45.291000,,1,6.0,,,False,True,Bahrain,2024,95.657,2,289.0,50.0,94.476,1.1809999999999974,-0.16500000000000625
0 days 02:22:56.986000,NOR,4,0 days 00:01:36.038000,51.0,3.0,,,0 days 00:00:30.786000,0 days 00:00:41.516000,0 days 00:00:23.736000,0 days 02:21:51.757000,0 days 02:22:33.273000,0 days 02:22:57.009000,236.0,265.0,282.0,303.0,False,HARD,18.0,True,McLaren,0 days 02:21:20.948000,,1,6.0,,,False,True,Bahrain,2024,96.038,2,324.0,51.0,94.476,1.5619999999999976,0.12599999999999056
0 days 02:24:32.908000,NOR,4,0 days 00:01:35.922000,52.0,3.0,,,0 days 00:00:30.655000,0 days 00:00:41.461000,0 days 00:00:23.806000,0 days 02:23:27.664000,0 days 02:24:09.125000,0 days 02:24:32.931000,238.0,268.0,282.0,300.0,False,HARD,19.0,True,McLaren,0 days 02:22:56.986000,,1,6.0,,,False,True,Bahrain,2024,95.922,2,361.0,52.0,94.476,1.445999999999998,-0.0835000000000008
0 days 02:26:08.690000,NOR,4,0 days 00:01:35.782000,53.0,3.0,,,0 days 00:00:30.666000,0 days 00:00:41.392000,0 days 00:00:23.724000,0 days 02:25:03.597000,0 days 02:25:44.989000,0 days 02:26:08.713000,237.0,268.0,282.0,303.0,False,HARD,20.0,True,McLaren,0 days 02:24:32.908000,,1,6.0,,,False,True,Bahrain,2024,95.782,2,400.0,53.0,94.476,1.3059999999999974,-0.20450000000001012
0 days 02:27:44.624000,NOR,4,0 days 00:01:35.934000,54.0,3.0,,,0 days 00:00:30.672000,0 days 00:00:41.387000,0 days 00:00:23.875000,0 days 02:26:39.385000,0 days 02:27:20.772000,0 days 02:27:44.647000,233.0,268.0,282.0,304.0,False,HARD,21.0,True,McLaren,0 days 02:26:08.690000,,1,6.0,,,False,True,Bahrain,2024,95.934,2,441.0,54.0,94.476,1.4579999999999984,-0.12600000000000477
0 days 02:29:20.847000,NOR,4,0 days 00:01:36.223000,55.0,3.0,,,0 days 00:00:31.035000,0 days 00:00:41.372000,0 days 00:00:23.816000,0 days 02:28:15.682000,0 days 02:28:57.054000,0 days 02:29:20.870000,232.0,269.0,282.0,302.0,False,HARD,22.0,True,McLaren,0 days 02:27:44.624000,,1,6.0,,,False,True,Bahrain,2024,96.223,2,484.0,55.0,94.476,1.7469999999999999,0.042999999999992156
0 days 02:30:56.823000,NOR,4,0 days 00:01:35.976000,56.0,3.0,,,0 days 00:00:30.691000,0 days 00:00:41.471000,0 days 00:00:23.814000,0 days 02:29:51.561000,0 days 02:30:33.032000,0 days 02:30:56.846000,233.0,270.0,282.0,305.0,False,HARD,23.0,True,McLaren,0 days 02:29:20.847000,,1,6.0,,,False,True,Bahrain,2024,95.976,2,529.0,56.0,94.476,1.5,-0.12399999999999523
0 days 02:32:33.405000,NOR,4,0 days 00:01:36.582000,57.0,3.0,,,0 days 00:00:30.771000,0 days 00:00:41.992000,0 days 00:00:23.819000,0 days 02:31:27.617000,0 days 02:32:09.609000,0 days 02:32:33.428000,234.0,270.0,283.0,304.0,False,HARD,24.0,True,McLaren,0 days 02:30:56.823000,,1,6.0,,,False,True,Bahrain,2024,96.582,2,576.0,57.0,94.476,2.1059999999999945,0.5529999999999973
0 days 01:03:21.600000,HAM,44,0 days 00:01:38.273000,2.0,1.0,,,0 days 00:00:31.287000,0 days 00:00:42.893000,0 days 00:00:24.093000,0 days 01:02:14.649000,0 days 01:02:57.542000,0 days 01:03:21.635000,229.0,245.0,286.0,301.0,True,SOFT,5.0,False,Mercedes,0 days 01:01:43.327000,,1,9.0,,,False,True,Bahrain,2024,98.273,0,25.0,2.0,94.722,3.551000000000002,0.0
0 days 01:04:59.903000,HAM,44,0 days 00:01:38.303000,3.0,1.0,,,0 days 00:00:31.062000,0 days 00:00:43.099000,0 days 00:00:24.142000,0 days 01:03:52.697000,0 days 01:04:35.796000,0 days 01:04:59.938000,231.0,246.0,286.0,311.0,False,SOFT,6.0,False,Mercedes,0 days 01:03:21.600000,,1,9.0,,,False,True,Bahrain,2024,98.303,0,36.0,3.0,94.722,3.581000000000003,-0.04800000000000182
0 days 01:06:38.190000,HAM,44,0 days 00:01:38.287000,4.0,1.0,,,0 days 00:00:30.983000,0 days 00:00:43.146000,0 days 00:00:24.158000,0 days 01:05:30.921000,0 days 01:06:14.067000,0 days 01:06:38.225000,228.0,243.0,284.0,297.0,False,SOFT,7.0,False,Mercedes,0 days 01:04:59.903000,,1,9.0,,,False,True,Bahrain,2024,98.287,0,49.0,4.0,94.722,3.565000000000012,-0.011499999999998067
0 days 01:08:16.540000,HAM,44,0 days 00:01:38.350000,5.0,1.0,,,0 days 00:00:31.140000,0 days 00:00:43.010000,0 days 00:00:24.200000,0 days 01:07:09.365000,0 days 01:07:52.375000,0 days 01:08:16.575000,228.0,245.0,287.0,296.0,False,SOFT,8.0,False,Mercedes,0 days 01:06:38.190000,,1,9.0,,,False,True,Bahrain,2024,98.35,0,64.0,5.0,94.722,3.628,-0.07949999999999591
0 days 01:09:54.723000,HAM,44,0 days 00:01:38.183000,6.0,1.0,,,0 days 00:00:31.124000,0 days 00:00:42.887000,0 days 00:00:24.172000,0 days 01:08:47.699000,0 days 01:09:30.586000,0 days 01:09:54.758000,230.0,247.0,286.0,301.0,True,SOFT,9.0,False,Mercedes,0 days 01:08:16.540000,,1,9.0,,,False,True,Bahrain,2024,98.183,0,81.0,6.0,94.722,3.4610000000000127,-0.08899999999999864
0 days 01:11:32.562000,HAM,44,0 days 00:01:37.839000,7.0,1.0,,,0 days 00:00:30.829000,0 days 00:00:42.823000,0 days 00:00:24.187000,0 days 01:10:25.587000,0 days 01:11:08.410000,0 days 01:11:32.597000,229.0,248.0,287.0,293.0,True,SOFT,10.0,False,Mercedes,0 days 01:09:54.723000,,1,9.0,,,False,True,Bahrain,2024,97.839,0,100.0,7.0,94.722,3.1170000000000044,-0.6700000000000017
0 days 01:13:10.783000,HAM,44,0 days 00:01:38.221000,8.0,1.0,,,0 days 00:00:31.079000,0 days 00:00:42.886000,0 days 00:00:24.256000,0 days 01:12:03.676000,0 days 01:12:46.562000,0 days 01:13:10.818000,229.0,248.0,285.0,304.0,False,SOFT,11.0,False,Mercedes,0 days 01:11:32.562000,,1,9.0,,,False,True,Bahrain,2024,98.221,0,121.0,8.0,94.722,3.4990000000000094,-0.1460000000000008
0 days 01:14:49.428000,HAM,44,0 days 00:01:38.645000,9.0,1.0,,,0 days 00:00:31.088000,0 days 00:00:43.171000,0 days 00:00:24.386000,0 days 01:13:41.906000,0 days 01:14:25.077000,0 days 01:14:49.463000,230.0,247.0,288.0,311.0,False,SOFT,12.0,False,Mercedes,0 days 01:13:10.783000,,1,9.0,,,False,True,Bahrain,2024,98.645,0,144.0,9.0,94.722,3.923000000000002,0.04549999999998988
0 days 01:16:27.465000,HAM,44,0 days 00:01:38.037000,10.0,1.0,,,0 days 00:00:30.931000,0 days 00:00:42.821000,0 days 00:00:24.285000,0 days 01:15:20.394000,0 days 01:16:03.215000,0 days 01:16:27.500000,228.0,247.0,278.0,320.0,False,SOFT,13.0,False,Mercedes,0 days 01:14:49.428000,,12,8.0,,,False,True,Bahrain,2024,98.037,0,169.0,10.0,94.722,3.315000000000012,-0.18449999999998568
0 days 01:18:05.701000,HAM,44,0 days 00:01:38.236000,11.0,1.0,,,0 days 00:00:31.279000,0 days 00:00:42.819000,0 days 00:00:24.138000,0 days 01:16:58.779000,0 days 01:17:41.598000,0 days 01:18:05.736000,228.0,249.0,279.0,290.0,False,SOFT,14.0,False,Mercedes,0 days 01:16:27.465000,,1,8.0,,,False,True,Bahrain,2024,98.236,0,196.0,11.0,94.722,3.51400000000001,0.0
0 days 01:23:22.413000,HAM,44,0 days 00:01:37.178000,14.0,2.0,,,0 days 00:00:31.073000,0 days 00:00:42.404000,0 days 00:00:23.701000,0 days 01:22:16.343000,0 days 01:22:58.747000,0 days 01:23:22.448000,231.0,246.0,281.0,288.0,True,HARD,2.0,True,Mercedes,0 days 01:21:45.235000,,1,11.0,,,False,True,Bahrain,2024,97.178,2,4.0,14.0,94.722,2.456000000000003,-0.3760000000000048
0 days 01:24:59.677000,HAM,44,0 days 00:01:37.264000,15.0,2.0,,,0 days 00:00:31.095000,0 days 00:00:42.315000,0 days 00:00:23.854000,0 days 01:23:53.543000,0 days 01:24:35.858000,0 days 01:24:59.712000,229.0,243.0,280.0,288.0,False,HARD,3.0,True,Mercedes,0 days 01:23:22.413000,,1,10.0,,,False,True,Bahrain,2024,97.264,2,9.0,15.0,94.722,2.5420000000000016,-0.011499999999998067
0 days 01:26:36.768000,HAM,44,0 days 00:01:37.091000,16.0,2.0,,,0 days 00:00:31.165000,0 days 00:00:42.207000,0 days 00:00:23.719000,0 days 01:25:30.877000,0 days 01:26:13.084000,0 days 01:26:36.803000,229.0,243.0,280.0,286.0,True,HARD,4.0,True,Mercedes,0 days 01:24:59.677000,,1,8.0,,,False,True,Bahrain,2024,97.091,2,16.0,16.0,94.722,2.3689999999999998,-0.25500000000000966
0 days 01:28:13.879000,HAM,44,0 days 00:01:37.111000,17.0,2.0,,,0 days 00:00:30.738000,0 days 00:00:42.640000,0 days 00:00:23.733000,0 days 01:27:07.541000,0 days 01:27:50.181000,0 days 01:28:13.914000,231.0,247.0,281.0,295.0,False,HARD,5.0,True,Mercedes,0 days 01:26:36.768000,,1,8.0,,,False,True,Bahrain,2024,97.111,2,25.0,17.0,94.722,2.38900000000001,-0.2809999999999917
0 days 01:29:50.729000,HAM,44,0 days 00:01:36.850000,18.0,2.0,,,0 days 00:00:30.825000,0 days 00:00:42.221000,0 days 00:00:23.804000,0 days 01:28:44.739000,0 days 01:29:26.960000,0 days 01:29:50.764000,231.0,250.0,280.0,295.0,True,HARD,6.0,True,Mercedes,0 days 01:28:13.879000,,1,8.0,,,False,True,Bahrain,2024,96.85,2,36.0,18.0,94.722,2.128,-0.7020000000000124
0 days 01:31:27.423000,HAM,44,0 days 00:01:36.694000,19.0,2.0,,,0 days 00:00:30.848000,0 days 00:00:42.131000,0 days 00:00:23.715000,0 days 01:30:21.612000,0 days 01:31:03.743000,0 days 01:31:27.458000,232.0,252.0,279.0,292.0,True,HARD,7.0,True,Mercedes,0 days 01:29:50.729000,,1,8.0,,,False,True,Bahrain,2024,96.694,2,49.0,19.0,94.722,1.9720000000000084,-0.7809999999999917
0 days 01:33:03.687000,HAM,44,0 days 00:01:36.264000,20.0,2.0,,,0 days 00:00:30.768000,0 days 00:00:41.794000,0 days 00:00:23.702000,0 days 01:31:58.226000,0 days 01:32:40.020000,0 days 01:33:03.722000,232.0,254.0,280.0,295.0,True,HARD,8.0,True,Mercedes,0 days 01:31:27.423000,,1,8.0,,,False,True,Bahrain,2024,96.264,2,64.0,20.0,94.722,1.5420000000000016,-1.4369999999999976
0 days 01:34:40.197000,HAM,44,0 days 00:01:36.510000,21.0,2.0,,,0 days 00:00:30.757000,0 days 00:00:42.003000,0 days 00:00:23.750000,0 days 01:33:34.479000,0 days 01:34:16.482000,0 days 01:34:40.232000,233.0,254.0,280.0,294.0,False,HARD,9.0,True,Mercedes,0 days 01:33:03.687000,,1,8.0,,,False,True,Bahrain,2024,96.51,2,81.0,21.0,94.722,1.788000000000011,-0.8819999999999908
0 days 01:36:16.830000,HAM,44,0 days 00:01:36.633000,22.0,2.0,,,0 days 00:00:30.733000,0 days 00:00:42.141000,0 days 00:00:23.759000,0 days 01:35:10.965000,0 days 01:35:53.106000,0 days 01:36:16.865000,233.0,252.0,280.0,295.0,False,HARD,10.0,True,Mercedes,0 days 01:34:40.197000,,1,8.0,,,False,True,Bahrain,2024,96.633,2,100.0,22.0,94.722,1.9110000000000014,-0.7920000000000016
0 days 01:37:53.547000,HAM,44,0 days 00:01:36.717000,23.0,2.0,,,0 days 00:00:30.884000,0 days 00:00:42.063000,0 days 00:00:23.770000,0 days 01:36:47.749000,0 days 01:37:29.812000,0 days 01:37:53.582000,233.0,254.0,281.0,294.0,False,HARD,11.0,True,Mercedes,0 days 01:36:16.830000,,1,8.0,,,False,True,Bahrain,2024,96.717,2,121.0,23.0,94.722,1.9950000000000045,-0.7259999999999991
